Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
419806,WHOSIS_000001,COUNTRY,SUR,YEAR,AMR,Americas,SEX,SEX_MLE,2015,,,,,,,70.0 [69.7-70.4],69.9843,69.66494,70.3693,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
419918,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2014,,,,,,,83.1 [83.0-83.2],83.08207,83.00728,83.24787,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
420841,WHOSIS_000001,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2011,,,,,,,62.8 [62.1-63.6],62.84614,62.12759,63.62833,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
421265,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_MLE,2014,,,,,,,65.0 [65.0-65.1],65.03989,65.03566,65.09688,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
421448,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,46.3 [45.3-47.4],46.29348,45.25132,47.43568,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
421648,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,62.5 [61.6-63.6],62.51494,61.61932,63.59764,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
422475,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,73.6 [73.3-74.0],73.627,73.33216,74.0482,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
422698,WHOSIS_000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2012,,,,,,,59.9 [58.9-61.1],59.92211,58.92078,61.05986,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
422713,WHOSIS_000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2005,,,,,,,76.3 [76.0-76.7],76.3113,76.01251,76.66217,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
422861,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2014,,,,,,,67.4 [67.0-67.8],67.3525,66.96491,67.80246,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
422909,WHOSIS_000001,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,,,,,,,59.3 [57.8-61.0],59.31801,57.83939,60.97633,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
423679,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2010,,,,,,,70.7 [70.3-71.1],70.68191,70.29146,71.09889,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
424353,WHOSIS_000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_MLE,2003,,,,,,,50.8 [49.8-51.7],50.79501,49.84268,51.71794,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
424825,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2019,,,,,,,80.6 [80.5-80.6],80.55798,80.48755,80.62841,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
425332,WHOSIS_000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2008,,,,,,,72.5 [72.3-72.8],72.49015,72.29755,72.76568,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
425578,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,SEX_FMLE,2021,,,,,,,78.7 [78.7-78.9],78.74074,78.67297,78.89726,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
426027,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,69.8 [69.4-70.3],69.81387,69.43248,70.29698,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
426566,WHOSIS_000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_BTSX,2008,,,,,,,74.0 [74.0-74.1],74.00043,73.97017,74.10347,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
426659,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_MLE,2009,,,,,,,70.0 [69.9-70.2],70.01205,69.89322,70.19039,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
427994,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_BTSX,2005,,,,,,,73.7 [73.6-74.0],73.73593,73.596,73.97218,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
428935,WHOSIS_000001,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_MLE,2013,,,,,,,71.5 [71.5-71.6],71.51886,71.47081,71.62628,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
429181,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,SEX_BTSX,2021,,,,,,,79.9 [79.5-80.5],79.90295,79.4578,80.49856,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
429821,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,76.6 [76.3-76.9],76.58466,76.33671,76.89162,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
430676,WHOSIS_000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2016,,,,,,,62.9 [62.0-63.8],62.85717,61.99002,63.7838,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
431469,WHOSIS_000001,REGION,AMR,YEAR,,,SEX,SEX_BTSX,2000,,,,,,,74.1 [74.0-74.3],74.08655,73.95251,74.32059,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
431843,WHOSIS_000001,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_FMLE,2011,,,,,,,83.5 [83.4-83.7],83.47505,83.38081,83.65374,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
432438,WHOSIS_000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,80.2 [79.9-80.7],80.2259,79.918,80.67535,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
433063,WHOSIS_000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,80.4 [80.4-80.4],80.37225,80.36899,80.44045,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
433139,WHOSIS_000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,66.2 [65.3-67.1],66.18137,65.27573,67.08352,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
433360,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,SEX_FMLE,2013,,,,,,,83.3 [83.3-83.4],83.30383,83.28443,83.39495,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
433694,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2006,,,,,,,68.1 [67.7-68.6],68.09324,67.72679,68.57728,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
434239,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,,,,,,,73.9 [73.4-74.5],73.85832,73.3763,74.51275,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
434272,WHOSIS_000001,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_MLE,2011,,,,,,,60.1 [58.4-61.6],60.05226,58.37681,61.62465,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
434539,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_MLE,2013,,,,,,,74.2 [73.9-74.5],74.1621,73.88983,74.52483,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
434985,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_MLE,2019,,,,,,,72.0 [71.3-72.8],72.02746,71.274,72.80221,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
435022,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,78.1 [77.8-78.4],78.08531,77.75464,78.38716,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
435165,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2003,,,,,,,66.7 [66.3-67.3],66.74212,66.319,67.32145,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
435354,WHOSIS_000001,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,73.5 [73.2-73.8],73.46519,73.18785,73.83503,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
435595,WHOSIS_000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2018,,,,,,,79.6 [79.2-80.2],79.63155,79.23305,80.19436,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
436735,WHOSIS_000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,69.9 [69.8-70.1],69.92553,69.75694,70.11695,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
437900,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2012,,,,,,,76.7 [76.7-76.8],76.74458,76.73467,76.82578,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
438083,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_MLE,2009,,,,,,,63.4 [62.8-64.0],63.42919,62.83335,63.96376,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
440640,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,SEX_BTSX,2018,,,,,,,77.4 [76.9-77.9],77.37416,76.94002,77.92286,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
440944,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_FMLE,2009,,,,,,,74.6 [74.6-74.7],74.57817,74.56906,74.65731,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
441215,WHOSIS_000001,COUNTRY,SUR,YEAR,AMR,Americas,SEX,SEX_MLE,2005,,,,,,,68.3 [68.0-68.7],68.33889,67.99142,68.68092,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
441444,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_FMLE,2000,,,,,,,79.4 [79.1-79.7],79.35858,79.11667,79.65683,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
441976,WHOSIS_000001,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2018,,,,,,,70.1 [69.6-70.7],70.0927,69.56717,70.68762,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
444698,WHOSIS_000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2017,,,,,,,70.1 [69.5-71.0],70.06878,69.52935,71.02733,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
444795,WHOSIS_000001,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2002,,,,,,,63.9 [63.2-64.7],63.92198,63.20026,64.68989,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
446170,WHOSIS_000001,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_BTSX,2013,,,,,,,71.7 [71.1-72.2],71.6602,71.1403,72.15483,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
446710,WHOSIS_000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,,,,,,,84.7 [84.6-84.8],84.71018,84.64872,84.77165,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
447436,WHOSIS_000001,COUNTRY,NER,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,,,,,,,60.6 [59.3-61.8],60.57304,59.33694,61.81085,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
449088,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_MLE,2018,,,,,,,75.8 [75.6-76.1],75.78784,75.60104,76.05818,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
449812,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2001,,,,,,,74.0 [73.6-74.6],74.03517,73.55317,74.55649,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
449903,WHOSIS_000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_MLE,2009,,,,,,,51.1 [50.4-51.8],51.07208,50.42347,51.82403,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
450155,WHOSIS_000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,,,,,,,59.4 [58.4-60.3],59.40897,58.41664,60.28608,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
450451,WHOSIS_000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2000,,,,,,,61.9 [60.9-62.9],61.86729,60.94448,62.86226,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
450743,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_FMLE,2004,,,,,,,73.4 [73.1-73.7],73.35809,73.07521,73.7335,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
451317,WHOSIS_000001,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2015,,,,,,,73.6 [73.3-74.0],73.59778,73.32796,73.98272,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
452154,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_FMLE,2003,,,,,,,80.9 [80.9-81.0],80.88262,80.87412,80.95644,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
453635,WHOSIS_000001,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_BTSX,2001,,,,,,,69.8 [69.7-70.0],69.80979,69.71913,69.97286,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
453837,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,SEX,SEX_MLE,2009,,,,,,,64.3 [63.8-64.8],64.29636,63.81468,64.84676,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
454089,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2002,,,,,,,46.9 [45.6-48.2],46.88845,45.60084,48.22035,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
457625,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_MLE,2000,,,,,,,41.8 [41.0-42.8],41.82779,40.97359,42.75311,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
457691,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2009,,,,,,,69.4 [69.1-69.8],69.39723,69.05146,69.80208,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
458311,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_MLE,2005,,,,,,,52.6 [52.0-53.4],52.63247,51.98197,53.42264,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
458323,WHOSIS_000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_MLE,2009,,,,,,,71.9 [71.4-72.3],71.88764,71.43081,72.31418,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
459588,WHOSIS_000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,,,,,,,57.3 [56.4-58.3],57.33254,56.38731,58.30125,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
460579,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2000,,,,,,,75.2 [74.9-75.6],75.21987,74.89425,75.62081,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
460958,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2009,,,,,,,70.2 [69.7-70.8],70.1828,69.71876,70.76906,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
461004,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2013,,,,,,,83.0 [82.9-83.1],82.95777,82.85755,83.10623,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
463163,WHOSIS_000001,COUNTRY,GIN,YEAR,AFR,Africa,SEX,SEX_FMLE,2005,,,,,,,57.3 [56.7-58.2],57.33288,56.67016,58.24229,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
463187,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,,,,,,,56.8 [55.9-57.7],56.78467,55.87238,57.72256,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
463191,WHOSIS_000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_MLE,2018,,,,,,,69.1 [69.0-69.3],69.10968,68.96319,69.32927,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
463956,WHOSIS_000001,COUNTRY,GRD,YEAR,AMR,Americas,SEX,SEX_BTSX,2001,,,,,,,71.5 [71.3-71.9],71.53485,71.30968,71.85498,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
464463,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,60.8 [60.0-61.6],60.79045,60.04498,61.62108,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
464834,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_BTSX,2017,,,,,,,76.0 [75.9-76.2],75.98452,75.85502,76.17307,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
464895,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2006,,,,,,,67.3 [66.9-67.8],67.3295,66.85108,67.79933,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
467245,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2001,,,,,,,51.5 [50.7-52.6],51.53599,50.68424,52.64235,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
467596,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_BTSX,2009,,,,,,,78.1 [77.7-78.7],78.11832,77.71434,78.67308,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
469960,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2016,,,,,,,78.8 [78.4-79.3],78.81841,78.42871,79.30354,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
470163,WHOSIS_000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,64.7 [64.2-65.4],64.72983,64.17096,65.36481,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
470737,WHOSIS_000001,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_BTSX,2013,,,,,,,80.1 [80.1-80.3],80.13679,80.05132,80.30557,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
470939,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,,,,,,,70.0 [69.8-70.3],70.02869,69.80475,70.33666,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
471161,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,79.5 [79.1-80.0],79.51196,79.09777,79.98284,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
471994,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2006,,,,,,,65.9 [65.5-66.5],65.87842,65.47414,66.50548,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
472704,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2008,,,,,,,75.6 [75.2-75.9],75.55406,75.21982,75.85012,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
472863,WHOSIS_000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,67.1 [66.0-68.2],67.11463,66.02122,68.19287,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
474830,WHOSIS_000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2010,,,,,,,63.8 [63.3-64.5],63.80583,63.28219,64.45324,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
475683,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2010,,,,,,,61.4 [60.6-62.2],61.3604,60.56628,62.23096,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
475748,WHOSIS_000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_MLE,2006,,,,,,,50.0 [49.2-50.9],50.00312,49.21969,50.90957,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
476470,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,65.1 [64.3-65.8],65.06136,64.26682,65.84197,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
477249,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,84.3 [84.2-84.4],84.26538,84.23623,84.35734,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
479333,WHOSIS_000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2021,,,,,,,80.5 [79.9-81.2],80.52325,79.94795,81.1821,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
479494,WHOSIS_000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2007,,,,,,,69.7 [69.5-70.1],69.74814,69.45973,70.12858,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
